record_id,county,scientific_name,s_common_name,inf_taxon,group_member_type_desc,g_rank,s_rank,g1g2s1s2,state_status,state_protect_status_desc,fed_status,fed_protect_desc,listed_species,tracked_species,swap_priority_desc,presence_status,obsrank,locuseclass,date_class,first_obs_date,last_survey_date,dateconvert,count_records,eo_id_sc
42897,Orangeburg,Notropis maculatus,Taillight Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,20 - 40 Years,1977-08-05,1991-12-10,1991-12-10,146,29923
42911,Orangeburg,Noturus gyrinus,Tadpole Madtom,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1978-07-12,2021-06-17,2021-06-17,146,27754
42950,Orangeburg,Noturus leptacanthus,Speckled Madtom,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,5 - 10 Years,1978-05-31,2019-10-01,2019-10-01,146,27832
43040,Orangeburg,Noturus sp. 2,Broadtail Madtom,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G2,S1,1,ST: State Threatened,ST: State Threatened,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,146,11471
43041,Orangeburg,Opsopoeodus emiliae,Pugnose Minnow,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2020-08-18,2020-08-18,2020-08-18,146,27869
43069,Orangeburg,Passerina ciris,Painted Bunting,Birds,Zoological,G5,S3B,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,E - Verified extant (viability not assessed),Breeding,10 - 20 Years,2011-05-25,2011-08-03,2011-08-03,146,7537
43079,Orangeburg,Percina westfalli,Westfall's Darter,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,GNR,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2021-06-17,2021-06-17,2021-06-17,146,27897
43119,Orangeburg,Perimyotis subflavus,Tricolored Bat,Mammals,Zoological,G3G4,S3,1,Not Applicable,Not Applicable,LEP: Federally Endangered (Proposed),LEP: Federally Endangered (Proposed),1,1,Highest,3,N - Not Ranked,Undetermined,< 5 Years,2023-06-29,2023-07-11,2023-07-11,146,26713
43137,Orangeburg,Peucaea aestivalis,Bachman's Sparrow,Birds,Zoological,G3,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1991,1991,1991,146,26196
43138,Orangeburg,Physella carolinae,Carolina Physa,Freshwater Snails,Zoological,GNR,S3S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,10 - 20 Years,2007-08-02,2007-08-02,2007-08-02,146,28116
43140,Orangeburg,Pituophis melanoleucus,Pinesnake,Reptiles,Zoological,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,> 40 Years,1975-06-08,1975-06-08,1975-06-08,146,2967
43141,Orangeburg,Plantago sparsiflora,Pineland Plantain,Dicots,Botanical,G3,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,20 - 40 Years,1967-09-16,1986-06-01,1986-06-01,146,3396
43142,Orangeburg,Potamogeton foliosus var. foliosus,Leafy Pondweed,Monocots,Botanical,G5T5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,2001-07-12,2001-07-12,2001-07-12,146,5426
43143,Orangeburg,Procambarus blandingii,Santee Crayfish,Crayfishes,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,> 40 Years,1980-03-25,1980-03-25,1980-03-25,146,15208
43147,Orangeburg,Procambarus chacei,Cedar Creek Crayfish,Crayfishes,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1989-07-25,1989-07-25,1989-07-25,146,15632
43153,Orangeburg,Procambarus echinatus,Edisto Crayfish,Crayfishes,Zoological,G3,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,146,15373
43154,Orangeburg,Procambarus enoplosternum,Black Mottled Crayfish,Crayfishes,Zoological,G4G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,20 - 40 Years,2004-06-03,2004-06-03,2004-06-03,146,15430
43160,Orangeburg,Procambarus hirsutus,Shaggy Crayfish,Crayfishes,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2011-06-16,2011-06-16,2011-06-16,146,15541
43177,Orangeburg,Procambarus lunzi,Hummock Crayfish,Crayfishes,Zoological,G4,S1S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,146,15608
43178,Orangeburg,Procambarus troglodytes,Eastern Red Swamp Crayfish,Crayfishes,Zoological,G5,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,Date Unknown,No Date,No Date,No Date,146,28232
43258,Orangeburg,Protonotaria citrea,Prothonotary Warbler,Birds,Zoological,G5,S3S4,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Moderate,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Breeding,5 - 10 Years,2015-06-11,2015-06-11,2015-06-11,146,6286
43259,Orangeburg,Pseudobranchus striatus striatus,Broad-striped Dwarf Siren,Amphibians,Zoological,G5T1T3,S1,1,ST: State Threatened,ST: State Threatened,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,20 - 40 Years,1991-08-15,1991-08-15,1991-08-15,146,21867
43260,Orangeburg,Pteronotropis stonei,Lowland Shiner,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),", Not applicable",< 5 Years,1978-07-12,2021-06-17,2021-06-17,146,17603
43348,Orangeburg,Pyganodon cataracta,Eastern Floater,Freshwater Mussels,Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,< 5 Years,2004-06-14,2024-04-14,2024-04-14,146,17086
43352,Orangeburg,Quercus similis,"Swamp Post Oak, Delta Oak",Dicots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2004-08-20,2004-08-20,2004-08-20,146,2950
43355,Orangeburg,Rhexia aristosa,"Awned Meadow-beauty, Bristly Meadow-beauty",Dicots,Botanical,G3G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,20 - 40 Years,1985-09-13,1985-09-13,1985-09-13,146,5728
43356,Orangeburg,Rhododendron eastmanii,"May White Azalea, Eastman's Azalea",Dicots,Botanical,G3,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,C - Fair estimated viability,Not Recorded,< 5 Years,2023-05-15,2023-05-15,2023-05-15,146,23326
43357,Orangeburg,Rhododendron flammeum,Oconee Azalea,Dicots,Botanical,G3,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,20 - 40 Years,1990-04-04,1990-04-04,1990-04-04,146,2213
43359,Orangeburg,Rhynchospora harperi,Harper's Beaksedge,Monocots,Botanical,G4?,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,1989-07-05,1989-07-05,1989-07-05,146,6175
43361,Orangeburg,Rhynchospora tracyi,Tracy's Beaksedge,Monocots,Botanical,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1985-09-13,1985-09-13,1985-09-13,146,4930
43362,Orangeburg,Ruellia strepens,Limestone Wild-petunia,Dicots,Botanical,G4G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,> 40 Years,1885-05-01,1885-05-01,1885-05-01,146,3234
43363,Orangeburg,Sagittunio nasutus,Eastern Pondmussel,Freshwater Mussels,Zoological,G4,S2S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not applicable,10 - 20 Years,2002-08-22,2006-10-05,2006-10-05,146,17296
43366,Orangeburg,Schoenoplectiella erecta ssp. raynalii,Sharp-scale Bulrush,Monocots,Botanical,G4G5T4T5,SH,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,H - Historical,Not Recorded,> 40 Years,1960-10-01,1960-10-01,1960-10-01,146,3935
43367,Orangeburg,Sciurus niger,Eastern Fox Squirrel,Mammals,Zoological,G5,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,> 40 Years,1984-05-01,1984-05-01,1984-05-01,146,3715
43368,Orangeburg,Scleria baldwinii,Baldwin's Nutrush,Monocots,Botanical,G5?,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,> 40 Years,1983-06-15,1983-10-01,1983-10-01,146,1658
43372,Orangeburg,Siren lacertina,Greater Siren,Amphibians,Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,> 40 Years,1954-06-07,1954-06-07,1954-06-07,146,27017
43376,Orangeburg,Terrapene carolina,Eastern Box Turtle,Turtles,Zoological,G5,S3,1,R: Regulated,R: Regulated,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2014-09-13,2014-09-13,2014-09-13,146,6927
43378,Orangeburg,Tiedemannia canbyi,Canby's Cowbane,Dicots,Botanical,G2,S2,1,Not Applicable,Not Applicable,LE: Federally Endangered,LE: Federally Endangered,1,1,Highest,3,N - Not Ranked,Not Recorded,20 - 40 Years,1985-09-13,1991-09-28,1991-09-28,146,2910
43380,Orangeburg,Toxolasma pullus,Savannah Lilliput,Freshwater Mussels,Zoological,G2,S1S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,10 - 20 Years,2004-06-03,2006-06-21,2006-06-21,146,16861
43381,Orangeburg,Tradescantia virginiana,Virginia Spiderwort,Monocots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2001-07-12,2001-07-12,2001-07-12,146,4814
43382,Orangeburg,Triadenum tubulosum,Southern Marsh St. John's-wort,Dicots,Botanical,G4?,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1998-11-12,1998-11-12,1998-11-12,146,7125
43383,Orangeburg,Tridens carolinianus,"Carolina Triodia, Carolina Fluffgrass",Monocots,Botanical,G3G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2000-08-30,2000-08-31,2000-08-31,146,5638
43384,Orangeburg,Trillium pusillum var. pusillum,"Carolina Least Trillium, Carolina Dwarf Trillium",Monocots,Botanical,G4T3,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,> 40 Years,1957-03-31,1957-03-31,1957-03-31,146,4207
43386,Orangeburg,Uniomerus carolinianus,Eastern Pondhorn,Freshwater Mussels,Zoological,G4,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,< 5 Years,2024-04-14,2024-04-14,2024-04-14,146,26797
43391,Orangeburg,Utricularia olivacea,"Dwarf Bladderwort, Minute Bladderwort",Dicots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1986-08-25,1986-08-25,1986-08-25,146,4622
43392,Orangeburg,Villosa delumbis,Eastern Creekshell,Freshwater Mussels,Zoological,G4,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,10 - 20 Years,2008-07-02,2008-07-02,2008-07-02,146,16928
43394,Orangeburg,Villosa vibex,Southern Rainbow,Freshwater Mussels,Zoological,G5,S2?,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not applicable,10 - 20 Years,2006-01-23,2006-01-23,2006-01-23,146,26972
43398,Orangeburg,Waterbird Colony,Waterbird Colony,Birds,Zoological,GNR,S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,2004,2004,2004,146,21549
43407,Pickens,Abdra aprica,"Flatrock Draba, Open-ground Whitlow-grass, Sun-loving Draba, Granite Whitlow-wort",Dicots,Botanical,G3,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,High,3,N - Not Ranked,Not Recorded,> 40 Years,1980-05-01,1980-05-01,1980-05-01,336,2854
43408,Pickens,Accipiter cooperii,Cooper's Hawk,Birds,Zoological,G5,S3?,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Not Applicable,3,H? - Possibly historical,Breeding,> 40 Years,1980-01-29,1980-01-29,1980-01-29,336,6337
43409,Pickens,Aconitum uncinatum,"Eastern Blue Monkshood, Appalachian Blue Monkshood",Dicots,Botanical,G4,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2003,2023-09-21,2023-09-21,336,4056
43415,Pickens,Actaea podocarpa,"Mountain Black-cohosh, Late Black-cohosh",Dicots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,H - Historical,Not Recorded,> 40 Years,1964-01-01,1964-01-01,1964-01-01,336,2700
43416,Pickens,Agrimonia pubescens,Downy Agrimony,Dicots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,1969-08-01,2022-08-16,2022-08-16,336,2920
43423,Pickens,Alasmidonta varicosa,Brook Floater,Freshwater Mussels,Zoological,G3,S1S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Not applicable,> 40 Years,1954-10-15,1959-08-09,1959-08-09,336,15821
43424,Pickens,Allium cernuum,Nodding Onion,Monocots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1982-07-28,1991-08-05,1991-08-05,336,4953
43426,Pickens,Alosa aestivalis,Blueback Herring,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G3G4,S4S5,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,N - Not Ranked,Freshwater,10 - 20 Years,2005-03-30,2005-03-30,2005-03-30,336,9109
43434,Pickens,Amblyscirtes aesculapius,Lace-winged Roadside-Skipper,Butterflies and Skippers,Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,20 - 40 Years,1990-08-11,1990-08-11,1990-08-11,336,7508
43435,Pickens,Amblyscirtes reversa,Reversed Roadside-Skipper,Butterflies and Skippers,Zoological,G3,SNR,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not applicable,20 - 40 Years,2004-05-22,2004-05-22,2004-05-22,336,7516
43436,Pickens,Ambrosia porcheri,Outcrop Ragweed,Dicots,Botanical,G1,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,B? - Possibly good estimated viability/ecological integrity,Not Recorded,< 5 Years,2023-05-19,2023-05-19,2023-05-19,336,26646
43446,Pickens,Ameiurus brunneus,Snail Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,5 - 10 Years,1962-07-21,2016-06-29,2016-06-29,336,11787
43460,Pickens,Ameiurus catus,White Catfish,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G5,S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not applicable,20 - 40 Years,1986-04-16,1986-04-16,1986-04-16,336,12143
43469,Pickens,Ameiurus platycephalus,Flat Bullhead,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",Zoological,G4,S3S4,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,2022-09-28,2022-09-28,2022-09-28,336,27509
43502,Pickens,Ammodramus savannarum,Grasshopper Sparrow,Birds,Zoological,G5,S3,1,Not Applicable,Not Applicable,MBTA: Migratory Bird Treaty Act,MBTA: Migratory Bird Treaty Act,1,1,Highest,3,N - Not Ranked,Breeding,20 - 40 Years,1992,1992,1992,336,25934
43503,Pickens,Aneides aeneus,Green Salamander,Amphibians,Zoological,G3G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Highest,3,E - Verified extant (viability not assessed),Not applicable,< 5 Years,1941,2024-06-18 13:22,2024-06-18 13:22,336,586
43509,Pickens,Aneura sharpii,a liverwort,Liverworts,Botanical,GNR,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,"AC - Excellent, good, or fair estimated viability/ecological integrity",Not Recorded,20 - 40 Years,1995-08-10,1995-08-10,1995-08-10,336,4377
43510,Pickens,Aphyllon uniflorum,"Ghostpipe, Cancer-root, One-flowered Broomrape",Dicots,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,20 - 40 Years,1975-07-01,2003,2003,336,2351
43514,Pickens,Aralia nudicaulis,Wild Sarsaparilla,Dicots,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,Date Unknown,No Date,No Date,No Date,336,7046
43515,Pickens,Arnoglossum reniforme,Great Indian-plantain,Dicots,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2001-10-31,2023-10-11,2023-10-11,336,1576
43523,Pickens,Aronia prunifolia,Purple Chokeberry,Dicots,Botanical,GNA,SH,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,N - Not Ranked,Not Recorded,Date Unknown,No Date,No Date,No Date,336,6787
43524,Pickens,Aruncus dioicus var. dioicus,Eastern Goat's-beard,Dicots,Botanical,G5T5?,S2S3,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,E - Verified extant (viability not assessed),Not Recorded,< 5 Years,2023-08-28 13:09,2023-08-28 13:09,2023-08-28 13:09,336,23517
43526,Pickens,Asplenium monanthes,Single-sorus Spleenwort,Leptosporangiate Ferns,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,C? - Possibly fair estimated viability/ecological integrity,Not Recorded,10 - 20 Years,2000-07-23,2023-04-07,2006-04-09,336,4502
43530,Pickens,Asplenium pinnatifidum,Lobed Spleenwort,Leptosporangiate Ferns,Botanical,G4,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,2003-11-04,2023-04-07,2023-04-07,336,23222
43536,Pickens,Asplenium resiliens,Blackstem Spleenwort,Leptosporangiate Ferns,Botanical,G5,S1,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Moderate,3,N - Not Ranked,Not Recorded,20 - 40 Years,2002-02-20,2002-02-20,2002-02-20,336,5624
43538,Pickens,Asplenium rhizophyllum,Walking Fern,Leptosporangiate Ferns,Botanical,G5,S2,1,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,1,Not Applicable,3,D? - Possibly poor estimated viability/ecological integrity,Not Recorded,< 5 Years,2003-06-24,2023-10-11,2023-10-11,336,3447
